"name1","name2","street1","street2","city","state","zip","zip4","county","phone","website","latitude","longitude","type_facility","sa","dt","mm","dm","bum","db","rpn","bu","nxn","vtrl","meth","hh","noop","pain","nmoa","moa","ubn","otp","cbt","dbt","tele","saca","trc","smon","smpd","smop","hi","res","op","rs","rl","rd","od","omb","odt","iop","ort","hid","hit","ct","gh","psyh","vamc","tbg","ihs","stg","lccg","dod","ssa","stmh","stdh","hla","jc","carf","ncqa","coa","hfap","np","cash","md","mc","si","pi","tricare","fsa","ss","pa","asl","sp","mhsu","vet","admil","milf","cj","sen","adol","pw","wn","mn","hiv","trma","sexa","dv","ya","nsc","adtx","bdtx","cdtx","mdtx","odtx","tgd","ico","gco","fco","mco","twfa","bia","cmi","mi","ang","mxm","crv","relp","beds","ch_ad","yad","adlt","fem","male","dui","duio","acc","acm","acu","baba","ccc","cmha","csaa","daut","dp","dsf","dvfp","eis_hiv","emp","haec","heoh","hivt","isc","itu","mhs","opc","sae","shg","smhd","ssu","ssd","stdt","ta","taec","tbs","cm","fpsy","hs","nrt","peer","stu","tcc","bsdm","nu","mu","bwn","bwon","ub","un","beri","pvtp","pvtn","cosmi","inpe","rpe","pc","naut","nmaut","acma","pmat","auinpe","aurpe","aupc","dlc","mhiv","mhcv","lfxd","clnd","copsu","daof","mst","noe","ofd","rc","piec","mdet","voc","hav","hbv","audo","mmd","mprep","fed","sotp","dea","samhsa","mhpa","hbt","hct","tod","vapn","vapp","vppd","oudo","nx","oth","mws","f17","f19","f25","f28","f30","f31","f35","f36","f37","f4","f42","f43","f47","f66","f67","f70","f81","f92","n24","n40","cosed"
"Helio Health Inc","Residential Reintegration 2","121-125 Green Street","","Syracuse","NY","13203","2311","Onondaga","315-472-4442","https://www.helio.health","","","SU","1","","","","","","","","","","","1","","","","1","","","1","","","1","1","1","","","","1","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","","","1","","1","","","","","1","1","","","","1","","","","1","1","1","1","1","","","","","","","","1","1","1","","","1","1","1","1","1","1","","1","","","1","1","","1","","","1","","","1","","","1","1","1","","","","1","1","1","","","","","","1","1","1","1","1","","1","1","","1","","1","","1","1","1","","","","","","","","","","1","","1","1","1","","","1","","1","1","1","","","","","","1","1","","1","1","","","","1","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Helio Health Inc","Evaluation Center MSW IP","847 James Street","","Syracuse","NY","13203","","Onondaga","315-492-1184 x1401","https://www.helio.health","","","SU","","1","","","1","1","1","1","1","1","","","","","","1","","","1","","","1","1","1","","","1","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","1","1","","","1","1","1","","","","","","","","","","","","","","","","1","","","","","1","1","1","1","1","","1","1","","","1","","","","1","","","1","","","1","1","1","1","","","1","","","1","","","1","1","1","1","","","","","","1","1","1","","1","1","1","","1","","1","","","1","1","","","1","","1","","","1","","1","","1","1","","","1","","1","","","","","","1","","","","1","","","","1","","","","1","","","1","1","","","","","1","","","","","","1","1","1","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"Helio Health Inc","Inpatient Rehabilitation","847 James Street","","Syracuse","NY","13203","2504","Onondaga","315-492-1184 x1401","https://www.helio.health","","","SU","1","","","","1","","","1","1","1","","","","","","1","","","1","","","1","1","1","","","1","1","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","1","","1","1","1","1","","","","","1","","","","","","","","","","1","1","","","","","","","","","","","1","1","","","1","1","","1","1","","","1","","","1","1","1","1","","","1","","","","","1","1","1","1","1","","","1","1","1","","1","1","1","1","1","1","1","1","1","","","1","","1","","","1","","1","1","","1","","1","","1","1","","","1","1","1","","","","","","1","","","","1","","","","1","","","","1","","","1","","1","","","","1","","","","","","1","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"Trapping Brook House","Residential Reintegration 2","3084 Trapping Brook Road","","Wellsville","NY","14895","","Allegany","585-593-1920","https://www.alleganycouncil.org","","","SU","1","","","","1","","1","1","1","","","1","","","","1","","","1","","","1","1","","1","","","1","1","","1","","","1","1","","1","","","","","","","","","1","","","1","","","","","","","","","","1","1","1","1","1","1","","","","1","","1","1","1","1","1","1","","","","1","1","1","1","1","1","1","","","","","","","1","1","","","","1","1","1","1","","","1","","","1","1","","1","","","1","","","","","1","1","1","1","","","","1","","","","1","1","1","","1","1","1","1","","","1","","","1","","1","1","","1","1","","1","","1","1","1","1","1","","","","1","1","","","","1","","","1","","1","1","1","","1","1","1","","1","1","1","","","1","","","","1","","","","","1","1","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"Trapping Brook House","Residential Reintegration","3084 Trapping Brook Road","","Wellsville","NY","14895","","Allegany","585-593-1920","https://www.alleganycouncil.org","","","SU","1","","","","1","","","1","1","1","","1","","","","1","","","1","","1","1","1","","1","","","1","1","","1","","","1","","","1","","","","","","","","","1","","","1","","","","","","","","","","1","1","1","1","1","1","1","","","1","","1","","","","1","1","","","","1","","1","","","","","","","","","","1","1","1","1","1","1","1","","1","1","","","1","","","1","1","","1","","","","1","","1","","1","1","1","1","1","","1","1","1","1","","","","","","1","1","1","1","1","","1","1","","1","","1","1","","1","1","","1","","1","1","1","1","","","","","1","1","","","","1","1","","1","","","","","","","1","1","","1","","","","","1","","","","1","","","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hannick Hall","Stabil Rehab Reintegration","407 East Union Street","","Newark","NY","14513","","Wayne","585-546-7220","https://www.fcscharities.org","","","SU","1","1","","","","","1","1","1","1","","","","","","1","","","1","","1","1","1","1","","","","1","","1","1","1","","","","","","","","","","","","","","","","","1","","1","","","","","","","","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","","1","1","","1","1","1","1","1","1","1","","1","1","1","","1","1","","","1","1","1","1","1","1","","1","1","","1","1","1","","","","1","1","","1","","1","1","1","1","1","1","","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","","1","1","1","1","","","","1","1","","1","","1","","","","1","1","1","1","1","","1","1","1","1","1","1","","1","","","","","","1","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Arbor House","Residential Reintegration","53 Hall Road","","Hannibal","NY","13074","2161","Oswego","315-564-5506","https://www.oco.org","","","SU","1","","","","","","","","","","","1","","","","1","","","1","","","1","1","1","","","","1","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","","","","","1","","","","","1","1","","","1","1","","","","1","","1","","","1","","","","","","","","1","1","","","1","1","1","1","1","","","1","","","1","1","","1","","","1","","","1","","","1","1","1","","","","1","1","1","","","","1","1","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","","","","","","","","","","1","1","","1","","","","1","","","1","","","","","","","1","","","1","1","1","1","","1","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Arbor House Supportive Living Program","Residential Reintegration","7 Birch Lane","Aparment 31-B","Oswego","NY","13126","","Oswego","315-592-0738","https://www.oco.org","","","SU","1","","","","","","","","","","","1","","","","1","","","1","","","1","1","","","1","","1","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","","","","","1","","","","","1","1","","","1","1","","","1","1","","1","","","1","","","","","","","","1","1","","","1","1","1","1","1","","","1","","","1","1","1","1","","","1","","","1","","","1","1","1","","","","1","1","1","","","","1","1","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","","","","","","","","","","1","1","","1","","","","1","","","1","","","","","","","1","","","1","1","1","1","","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"THRIVE Wellness and Recovery Inc","Womens Residence RRi","1130 State Street","","Watertown","NY","13601","","Jefferson","315-779-1772","https://thrive.com","","","SU","1","","","","","","","1","","","","1","","","","1","","","1","","","1","","","","1","","1","","","1","","","","","","","","","","","","","","","","","","1","","1","","","1","","","","","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","","","1","","","1","1","1","1","","","","","","","1","1","1","1","","","1","","1","","","","1","","","1","1","1","","","","","","","1","","1","1","1","1","","","","1","1","1","","","","","","1","","","1","1","","1","1","","1","","1","","","1","1","","","","","","","","","","1","","1","","","","","1","","","","","","","","","","1","","","1","","","1","","","","","","","","","","","","1","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"THRIVE Wellness and Recovery","Mens Aftercare","138 Winthrop Street","","Watertown","NY","13601","3420","Jeffers","315-788-6881","https://thrivenny.com","","","SU","1","","","","","","","","","","","1","","","","1","","","1","","","1","1","1","","","","1","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","1","1","1","1","1","1","","","","1","","","","1","","","","","1","","1","1","","1","","","","","","","1","1","1","","","","","","1","1","","","1","","","1","1","","1","","","","","","1","","1","1","1","1","","","","1","","","","","","","","1","1","1","1","1","","1","","","1","","1","","1","1","","","","","","","","","","","1","","1","1","1","","","1","","","1","","","","","","","1","","","1","","1","","","1","","","","","","","","","1","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thrive Wellness And Recovery","OASAS 820 Reintegration","","","Watertown","NY","13601","3735","Jeffers","315-788-3833","https://www.thrivenny.com","","","SU","1","","","","","","","","","","","","","","","1","","","1","","1","1","1","1","","","","1","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","1","1","1","","1","1","1","","","1","1","","1","1","1","","","","1","","1","1","","1","","","","","","","","1","1","","","1","1","","1","1","","","1","","","1","1","","1","","","","","","1","","","1","1","1","","","","1","","","","1","","","","1","","1","1","1","","1","","1","1","","1","","1","1","1","","","","","","","","","","1","1","1","1","1","","","1","","1","1","1","","","","","","","","","1","","","","","1","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"Weston Manor RRi","","P.O. Box 229","","Westons Mills","NY","14788","","Cattaraugus","716-373-0057","https://www.casa-trinity.org","","","SU","1","","","","","","","","","","","1","1","","","","","","","","","","","","1","","","1","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","1","1","1","","1","1","","","","","","","","","","","","","1","","","","","","","","","","","","","1","1","","","","","","","","","1","","","","1","1","","1","","","","","","1","","1","1","1","1","","","","1","1","1","","","","","","1","1","1","1","1","","1","1","","1","","1","","1","1","1","","","","","","","","","","1","","","","","","","1","","","1","","","","","","","","1","","1","","1","","","1","","","","","","","","","1","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"Willow House 820 Residential","820 Stabil Rehab Reintegration","P.O. Box 229","","Olean","NY","14760","","Cattaraugus","716-373-0021","https://www.casa-trinity.org","","","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","","1","","","","1","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","1","1","1","","1","1","","","","","","","","","","","","1","1","","","","","","1","","","","","","","1","1","","","","1","1","1","1","","","1","","","1","1","1","1","","","","1","","1","","1","1","1","1","1","","","1","1","1","","","","1","","1","1","1","1","1","","1","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","","1","","1","","","","","1","1","","","","","","","","","","1","","1","1","1","","","1","","","","1","","","","","1","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CASA Trinity","Scatter Site RRi","207 South Union Street","","Olean","NY","14760","","Cattaraugus","716-373-4303","https://www.casa-trinity.org","","","SU","1","","","","","","","","","","","1","1","","","","","","","","","","","","1","","","1","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","1","1","1","","1","1","","","","","","","","","","","","1","1","","","","","","","","","","","","","1","1","","","","","","","","","1","","","","1","1","1","1","","","","","","1","","1","1","1","1","","","","1","1","1","","","","","","1","1","1","1","1","","1","1","","1","","1","","1","1","1","","","","","","","","","","1","","","","","","","1","","","1","","","","","","","","1","","1","","1","","","1","","","","","","","","","1","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thrive Wellness and Recovery Inc","RRSY","24180 County Route 16","","Evans Mills","NY","13637","","Jefferson","315-629-4441","https://www.Thrivenny.com","","","SU","1","","","","1","","","1","1","1","","","","","","1","","","1","","1","1","1","1","","","","1","","","1","","","","","","","","","","","","","","","","","","1","","1","","","","","","","","1","1","","1","1","1","1","1","","","","1","","","","1","","1","","","","","1","1","1","1","1","","","","","","1","1","1","1","1","1","1","1","1","1","","","1","","1","1","","","1","","","1","1","","","","1","1","1","1","","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","","1","","","1","1","","1","","1","","1","","","1","1","","","","1","1","1","","1","","","","1","","1","1","","1","1","1","","1","1","","","1","1","1","1","1","1","1","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"Freedom House","Stabil Rehab","","","Rochester","NY","14611","","Monroe","585-546-1271","https://www.cfcrochester.org","","","SU","1","1","","","","","1","1","1","1","","","","","","1","","","1","","1","1","1","1","","","","1","","1","1","1","","","","","","","","","","","","","","","","","1","","1","","","","","","","","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","","","","1","1","1","1","1","1","1","1","","1","1","1","","1","1","","","1","1","1","1","1","1","","1","","","1","1","","1","","","1","1","","1","","1","1","1","1","1","1","","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","","1","1","1","1","","","","1","1","","1","","1","1","1","","1","1","1","1","1","","1","1","1","1","1","1","","1","1","","","","","1","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
