"name1","name2","street1","street2","city","state","zip","zip4","county","phone","website","latitude","longitude","type_facility","sa","dt","mm","dm","bum","db","rpn","bu","nxn","vtrl","meth","hh","noop","pain","nmoa","moa","ubn","otp","cbt","dbt","tele","saca","trc","smon","smpd","smop","hi","res","op","rs","rl","rd","od","omb","odt","iop","ort","hid","hit","ct","gh","psyh","vamc","tbg","ihs","stg","lccg","dod","ssa","stmh","stdh","hla","jc","carf","ncqa","coa","hfap","np","cash","md","mc","si","pi","tricare","fsa","ss","pa","asl","sp","mhsu","vet","admil","milf","cj","sen","adol","pw","wn","mn","hiv","trma","sexa","dv","ya","nsc","adtx","bdtx","cdtx","mdtx","odtx","tgd","ico","gco","fco","mco","twfa","bia","cmi","mi","ang","mxm","crv","relp","beds","ch_ad","yad","adlt","fem","male","dui","duio","acc","acm","acu","baba","ccc","cmha","csaa","daut","dp","dsf","dvfp","eis_hiv","emp","haec","heoh","hivt","isc","itu","mhs","opc","sae","shg","smhd","ssu","ssd","stdt","ta","taec","tbs","cm","fpsy","hs","nrt","peer","stu","tcc","bsdm","nu","mu","bwn","bwon","ub","un","beri","pvtp","pvtn","cosmi","inpe","rpe","pc","naut","nmaut","acma","pmat","auinpe","aurpe","aupc","dlc","mhiv","mhcv","lfxd","clnd","copsu","daof","mst","noe","ofd","rc","piec","mdet","voc","hav","hbv","audo","mmd","mprep","fed","sotp","dea","samhsa","mhpa","hbt","hct","tod","vapn","vapp","vppd","oudo","nx","oth","mws","f17","f19","f25","f28","f30","f31","f35","f36","f37","f4","f42","f43","f47","f66","f67","f70","f81","f92","n24","n40","cosed"
"Little Hill","Alina Lodge","61 Ward Road","","Blairstown","NJ","07825","","Warren","908-362-6114","https://www.alinalodge.org","40.981398","-74.930726","SU","1","1","","","1","1","1","1","1","1","","","","","","1","","","1","","","1","1","","1","","","1","","1","1","1","","","","","","","","","","","","","","","","","1","","1","","1","1","","","","","1","","","","1","1","","","","","","1","1","1","1","","1","","","1","1","1","1","1","1","","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","","","1","","","1","1","1","1","","","1","1","","1","","1","1","1","1","1","","1","","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","","1","","1","","","","","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","","","","","1","1","1","1","","","1","","","","1","","","","","","","","","","","","","","","","","","","","",""
"Little Hill Foundation","For the Rehabilitation of Alcoholics","61 Ward Road","","Blairstown","NJ","07825","","Warren","908-362-6114","https://www.alinalodge.org/","40.9811847","-74.9342374","SU","1","1","","","1","1","1","1","1","1","","","","","","1","","","1","","","1","1","","1","","","1","","1","1","1","","","","","","","","","","","","","","","","","1","","1","","1","1","","","","","1","","","","1","1","","","","","","1","1","1","1","","1","","","1","1","1","1","1","1","","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","","","1","","","1","1","1","1","","","1","1","","1","","1","1","1","1","1","","1","","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","","1","","1","","","","","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","","","","","1","1","1","1","","","1","","","","1","","","","","","","","","","","","","","","","","","","","",""
"Hackensack Meridian Carrier Clinic","Retreat and Recovery at Ramapo Valley","1071 Ramapo Valley Road","","Mahwah","NJ","07430","","Bergen","833-734-0171","https://www.hackensackmeridianhealth.org/en/locations/retreat-and-recovery-at-ramapo-valley","41.0605449","-74.2089897","SU","1","","","","1","","1","1","1","1","","","","","","","","","1","","1","1","1","","1","","","","1","","","","","1","","1","1","","","","","1","","","","","","","1","","1","","1","","","","","","1","","1","","1","","","","","","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","","","","","1","1","1","1","","","1","1","1","1","1","","1","","","1","1","1","1","","","1","1","","1","","1","1","1","1","1","","","1","1","1","1","","","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","","","","","","","1","1","1","1","1","","","","","","1","","1","1","1","","","","","","","","1","","","","","","1","1","1","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","",""
"Wellness Solutions Counseling Services","Pam LeGall LPC LCADC","19 Spear Road","Suite 303","Ramsey","NJ","07446","","Bergen","551-427-6540","https://www.WellnessSolutionsCounseling.com","41.0646971","-74.126121","SU","1","","","","","","","","","","","","","","","1","","","1","","1","1","1","","1","","","","1","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","1","1","1","1","1","1","1","","1","1","","1","1","1","1","","","","","","","1","1","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","1","","1","","","1","","1","1","1","1","","","","","","1","","1","","1","1","1","1","1","1","1","","","","","","","","","1","1","1","","","","","","","","","1","","","","","1","","","1","","1","","1","","","","","","1","1","","1","1","1","1","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"Center for Prevention and Counseling","","61 Spring Street","","Newton","NJ","07860","2072","Sussex","973-383-4787","https://www.centerforprevention.org","41.058401","-74.752779","SU","1","","","","","","","","","","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","","","","1","1","","","","","","","","","","","","1","","","","","","","","","","1","1","","","","","1","","","1","","1","","","","","","1","","1","1","","1","","","","","","","","","","","1","1","1","1","1","","","1","1","1","","1","","1","1","1","1","1","","","1","","","","","","1","1","1","","","","","1","","","1","","","1","1","1","1","1","1","","1","1","","1","","1","","1","1","1","","","","","","","","","","1","1","","","1","","","1","","1","","1","","","","","","","1","","1","1","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"Mountainside Ramsey LLC","","500 North Franklin Turnpike","Suite 302","Ramsey","NJ","07446","","Bergen","475-441-6657","https://www.mountainside.com","41.074396","-74.1365196","SU","1","","","","1","","1","1","1","1","","","","","","","","","1","","1","1","1","1","","","","","1","","","","","1","","1","1","","","","","","","","","","","","1","","1","","1","1","","","","","1","","","","1","","","1","","","","1","","","","","","","","1","1","","1","","","","1","","","","","","","1","1","1","","1","1","","1","1","","","1","","","1","1","1","1","","","1","1","","1","","1","1","1","1","1","","","","","","","","","","","1","","1","1","","","","","","1","","","1","1","1","","1","1","","1","1","1","1","1","1","","1","","","","","","","1","1","","1","1","","","","1","","1","","1","1","1","","","","","","","1","","","","1","","1","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"First Light Counseling","","50 Wilson Drive","Suite A","Sparta","NJ","07871","","Sussex","908-246-0553","https://www.firstlightcounselingservices.com/","41.0772291","-74.664196","SU","1","","","","","","","","","","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","1","","","","1","","1","1","1","1","","1","1","","1","","","","","","","","1","1","1","1","","1","1","1","1","","","1","","1","1","1","1","1","1","","1","","","1","","1","1","1","1","","","","","","","","1","","1","1","1","","1","1","1","","","","","1","","","","","1","1","","","","","","","","","1","","","","1","1","","","1","","1","1","1","","","","","","1","1","","","","","1","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ARS of Cape May Court House","","1200 Route 9 South","","Cape May Court House","NJ","08210","","Cape May","609-463-0500","https://www.arshealth.com","39.0514547","-74.8439166","SU","1","","1","","1","","1","1","","1","1","","","","","1","","1","1","","1","1","1","","1","","","","1","","","","","1","","1","1","","","","","","","","","","","","1","","1","","","1","","","","","1","1","1","","1","1","","","","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","","","","","","","1","1","1","1","1","","1","1","1","1","1","","1","","","1","1","1","1","","","1","","","1","","1","1","1","1","","","","1","1","1","1","1","","1","1","1","1","1","1","","","","1","1","1","","1","","","1","1","","1","1","1","","1","1","","1","","","1","","","","","1","1","","","","","","","","","1","1","","1","1","","1","","","","","","","","","1","1","1","1","1","1","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","",""
"Resource Center for the Chemically Dep","Sussex County Aftercare Center","124 Hampton House Road","","Newton","NJ","07860","","Sussex","973-383-8880","https://www.mcaftercare.org","41.0978295","-74.7311555","SU","1","","1","","","","","","","","1","","","","","","","1","1","","1","1","","","1","","","","1","","","","","1","","","1","","","","","","","","","","","","1","1","1","","","1","","","","","1","1","1","","","","1","1","","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","","","","","","","","","1","","1","1","","1","","1","","1","","1","","","1","1","1","1","","","1","","","","","","1","1","1","","1","","","1","1","","1","","","1","1","","","1","1","","1","1","1","1","","","","1","1","1","","","1","","","","","","","1","","","","","1","","","","","","","","","","","","","1","1","1","1","","","","","","","","","","","1","1","","1","1","1","","","","1","1","","1","1","","","","","","","","","","","","","","","","","1","","","",""
"Cooperative Care Partnership Inc","","1076 Route 47 South","","Rio Grande","NJ","08242","","Cape May","609-741-6363","https://coopcarecmc.com","39.0177992","-74.8836748","SU","1","","","","1","","1","1","1","1","","1","","","","1","","","1","","1","1","1","","1","","","","1","","","","","1","","1","1","","","","","","","","","","","","1","","1","","","","","","","","1","1","1","1","1","1","1","1","","","1","1","","","1","1","","","1","1","1","","1","1","","","","","","","","","","1","1","1","1","1","1","","1","1","","","1","","","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","","","","","","","1","","1","","1","1","1","1","","","","","","1","","1","","1","1","","","1","","1","","1","1","1","1","","1","1","","1","","","1","1","1","","1","","","","","","","1","","1","1","","","","1","","","","1","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"ARS Treatment Centers of New Jersey","Crossroads Treatment Centers Rio Grand","1304 Route 47","Suite S","Rio Grande","NJ","08242","","Cape May","800-805-6989","https://www.crossroadstreatmentcenters.com","39.014912","-74.8743329","SU","1","","","","1","","","1","","","","","","","","","","","","","1","1","","","1","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","","","","","","","","","","","","","1","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","1","1","1","1","","","1","","","1","","","1","1","1","","","","","","","","","","","","1","","","1","","","","","","1","","","","1","","","","","","1","","1","","","1","","","","","","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","","1","","1","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","",""
"Optimal Behavioral Health","DBA Families Matter","899 Bayshore Road","","Villas","NJ","08251","","Cape May","609-886-8666","https://www.obhnj.org","39.0321445","-74.9352504","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","1","","1","","","","1","","","","","1","","1","1","","","","","","","","","","","","1","1","1","","","","","","","","1","1","1","","1","1","1","1","","","1","1","","","","","","1","","","","","1","","","","1","","","","","","","1","1","1","1","1","1","1","1","1","1","","1","","1","1","","1","1","","","1","1","","1","","1","1","1","1","1","","","","1","1","","1","","1","","1","","1","1","1","","1","","1","1","","","1","","1","1","","1","","1","1","1","1","1","1","","1","","","1","","","1","1","1","","1","1","","","","1","","1","","1","","","","","","","","","1","","","","","1","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","1"
"Cape Assist","","3819 New Jersey Avenue","","Wildwood","NJ","08260","","Cape May","609-522-5960","https://www.capeassist.org","38.9889924","-74.8176992","SU","1","","","","","","1","","1","","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","","1","","1","1","","","","","","","","","","","","1","","1","","","","","","","","1","1","","1","","","1","1","1","1","","","","","","","","","","","","","","","","","1","","","","","","1","1","1","1","1","1","1","1","1","1","","","1","","","1","1","1","1","","","1","1","","","","1","1","1","1","","","","","","1","","1","","1","1","1","1","1","1","1","","1","","","1","","1","1","1","1","1","","1","","","","","1","","","1","1","","1","","","","1","1","","1","","1","","","","1","","1","","1","","1","","","","","","","1","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Discovery Institute","For Addictive Disorder","80 Conover Road","","Marlboro","NJ","07746","","Monmouth","732-946-9444 x110","https://www.discoverynj.org/","","","SU","1","1","","","1","1","1","1","1","1","","","","","","","","","1","","1","1","","","1","","","1","1","1","","1","","","","1","1","","","","","","","","","","","","1","","","","1","","","","","","1","1","","1","1","1","","","","","","1","","","","","","","","","1","","","","","","","1","1","1","1","1","","1","1","","","1","","","1","","","","1","","","1","1","","1","","","1","","","1","","","1","1","1","","","","","1","1","1","","","","","1","1","1","1","","1","1","1","1","1","","1","1","","1","1","","1","","1","","1","","","","1","","","","","","","1","1","1","1","1","1","1","1","","1","","1","1","1","1","","","1","","1","1","","1","","","","1","1","1","1","1","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","",""
"Beachway New Jersey LLC","","4 Princess Road","suite 208","Lawrence Township","NJ","08648","","Mercer","201-254-8441","https://www.beachway.com","","","SU","1","","","","1","","","1","","1","","","","","","1","","","1","","1","1","1","","1","","","","1","","","","","1","1","1","1","","","","","","","","","","","","","","1","","1","","","","","","1","","","","1","","","1","","","","1","","","","","","","","1","","","1","","1","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","","","1","1","","1","","1","1","1","1","","","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","","1","","1","","1","1","1","1","","","1","","","","","","1","1","1","1","","","","","","","1","1","1","1","","","","","","","","1","","","","","","1","1","1","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
